Regionalschluessel;Name;Breitengrad;Laengengrad
130725252101;Steinhagen;53.853143;11.930741
130725252104;Tarnow;53.774815;11.972931
130725252114;Warnow;53.766511;11.877036
130725252120;Zepelin;53.847289;12.04719
130725253019;Broderstorf;54.09224;12.275068
130725253081;Poppendorf;54.142564;12.300793
130725253087;Roggentin;54.064769;12.223018
130725253108;Thulendorf;54.092475;12.30801
130725254004;Altkalen;53.897971;12.72875
130725254010;Behren-Lübchin;53.999184;12.695006
130725254031;Finkenthal;53.940442;12.761005
130725254035;Gnoien;53.972558;12.70476
130725254111;Walkendorf;53.954029;12.58329
130725255033;Glasewitz;53.812176;12.283207
130725255039;Groß Schwiesow;53.841054;12.10031
130725255042;Gülzow-Prüzen;53.772588;12.060225
130725255044;Gutow;53.755824;12.123825
130725255055;Klein Upahl;53.711505;12.060021
130725255061;Kuhs;53.861632;12.25242
130725255067;Lohmen;53.685885;12.085651
130725255069;Lüssow;53.838254;12.155752
130725255071;Mistorf;53.874274;12.158368
130725255073;Mühl Rosin;53.744664;12.220898
130725255079;Plaaz;53.837533;12.319366
130725255084;Reimershagen;53.664176;12.179738
130725255092;Sarmstorf;53.847832;12.21478
130725255119;Zehna;53.706029;12.142876
130725256026;Dobbin-Linstow;53.611911;12.34903
130725256048;Hoppenrade;53.72083;12.301681
130725256056;Krakow am See;53.660606;12.24631
130725256059;Kuchelmiß;53.678174;12.356505
130725256063;Lalendorf;53.75395;12.39455
130725257027;Dolgen am See;53.944064;12.244445
130725257046;Hohen Sprenz;53.913718;12.200949
130725257062;Laage;53.891108;12.349887
130725257112;Wardow;53.952942;12.404154
130725258003;Alt Sührkow;53.801714;12.658836
130725258023;Dahmen;53.670377;12.565313
130725258024;Dalkendorf;53.814309;12.498774
130725258038;Groß Roge;53.788737;12.485606
130725258040;Groß Wokern;53.740108;12.495096
130725258041;Groß Wüstenfelde;53.871694;12.546051
130725258045;Hohen Demzin;53.726779;12.546633
130725258049;Jördenstorf;53.871352;12.638308
130725258066;Lelkendorf;53.841396;12.7089
130725258082;Prebberede;53.895172;12.486495
130725258094;Schorssow;53.707336;12.593884
130725258096;Schwasdorf;53.905775;12.618001
130725258103;Sukow-Levitzow;53.845157;12.609272
130725258109;Thürkow;53.823614;12.563113
130725258113;Warnkenhagen;53.839848;12.48526
130725259002;Alt Bukow;54.003926;11.614502
130725259005;Am Salzhaff;54.042544;11.602337
130725259008;Bastorf;54.115385;11.684285
130725259014;Biendorf;54.060353;11.720589
130725259022;Carinerland;53.986709;11.722821
130725259085;Rerik;54.086364;11.619915
130725260012;Bentwisch;54.127726;12.235142
130725260015;Blankenhagen;54.149786;12.349315
130725260032;Gelbensande;54.217386;12.311489
130725260072;Mönchhagen;54.148479;12.211516
130725260088;Rövershagen;54.174716;12.25899
130725261011;Benitz;53.97899;12.09584
130725261018;Bröbberow;53.962013;12.042925
130725261051;Kassow;53.883352;12.091805
130725261090;Rukieten;53.909539;12.145294
130725261095;Schwaan;53.934834;12.061484
130725261110;Vorbeck;53.903083;12.06016
130725261116;Wiendorf;53.952351;12.151419
130725262021;Cammin;53.998381;12.390127
130725262034;Gnewitz;54.079363;12.498005
130725262037;Grammow;54.04827;12.617533
130725262076;Nustrow;54.018269;12.601845
130725262097;Selpin;53.988796;12.490175
130725262102;Stubbendorf;54.080423;12.543099
130725262105;Tessin;54.031214;12.471856
130725262107;Thelkow;54.040342;12.556599
130725262118;Zarnewanz;54.059518;12.487716
130725263030;Elmenhorst/Lichtenhagen;54.151419;12.00785
130725263057;Kritzmow;54.064556;12.048708
130725263064;Lambrechtshagen;54.098417;12.016651
130725263077;Papendorf;54.042175;12.120042
130725263080;Pölchow;54.005606;12.102745
130725263098;Stäbelow;54.048716;12.014388
130725263121;Ziesendorf;54.005238;12.038438
130730011011;Binz;54.417319;13.593196
130730035035;Grimmen;54.118963;13.049624
130730055055;Marlow;54.163409;12.493973
130730070070;Putbus;54.347802;13.46543
130730080080;Sassnitz;54.525011;13.616913
130730088088;Stralsund;54.296798;13.080087
130730089089;Süderholz;54.072649;13.12834
130730105105;Zingst;54.42931;12.774983
130735351005;Altenpleen;54.367078;12.923483
130735351037;Groß Mohrdorf;54.40625;12.962819
130735351044;Klausdorf;54.414045;13.010606
130735351046;Kramerhof;54.349853;13.05111
130735351066;Preetz;54.341363;12.984611
130735351068;Prohn;54.373778;13.014443
130735352009;Barth;54.358727;12.694399
130735352018;Divitz-Spoldershagen;54.319051;12.677048
130735352025;Fuhlendorf;54.357553;12.589312
130735352042;Karnin;54.303655;12.804218
130735352043;Kenz-Küstrow;54.342731;12.766031
130735352051;Löbnitz;54.296406;12.732784
130735352053;Lüdershagen;54.305979;12.622288
130735352069;Pruchten;54.390555;12.675591
130735352077;Saal;54.309687;12.538513
130735352094;Trinwillershagen;54.26487;12.651394
130735353010;Bergen auf Rügen;54.417154;13.450977
130735353014;Buschvitz;54.441172;13.465883
130735353027;Garz/Rügen;54.296929;13.366402
130735353038;Gustow;54.299973;13.208562
130735353049;Lietzow;54.495984;13.527914
130735353063;Parchtitz;54.426812;13.352922
130735353064;Patzig;54.465926;13.384854
130735353065;Poseritz;54.289568;13.289298
130735353072;Ralswiek;54.468533;13.444308
130735353074;Rappin;54.50368;13.378818
130735353083;Sehlen;54.391091;13.386817
130735354002;Ahrenshoop;54.374728;12.419757
130735354012;Born a.Darß;54.420851;12.514915
130735354017;Dierhagen;54.278942;12.340114
130735354067;Prerow;54.441847;12.592311
130735354100;Wieck a.Darß;54.416597;12.600294
130735354103;Wustrow;54.34138;12.395158
130735355024;Franzburg;54.184714;12.868511
130735355029;Glewitz;54.026921;12.938166
130735355034;Gremersdorf-Buchholz;54.138716;12.881593
130735355057;Millienhagen-Oebelitz;54.200901;12.821798
130735355062;Papenhagen;54.153237;12.98834
130735355076;Richtenberg;54.206889;12.89937
130735355086;Splietsdorf;54.118375;12.951687
130735355096;Velgast;54.260634;12.819102
130735355097;Weitenhagen;54.213199;12.77441
130735355098;Wendisch Baggendorf;54.079471;12.965637
130735356023;Elmenhorst;54.213505;13.074458
130735356090;Sundhagen;54.188463;13.204513
130735356102;Wittenhagen;54.183435;13.010123
130735357006;Baabe;54.356451;13.703088
130735357031;Göhren;54.343315;13.724564
130735357048;Lancken-Granitz;54.357169;13.625619
130735357084;Sellin;54.370966;13.676885
130735357106;Zirkow;54.385384;13.561185
130735357107;Mönchgut;54.311075;13.691104
130735358036;Groß Kordshagen;54.330686;12.820205
130735358041;Jakobsdorf;54.232176;12.938509
130735358054;Lüssow;54.291137;13.015453
130735358060;Niepars;54.308526;12.906553
130735358061;Pantelitz;54.29528;12.971108
130735358087;Steinhagen;54.237508;12.998266
130735358099;Wendorf;54.256913;13.079999
130735358104;Zarrendorf;54.236762;13.089551
130735359004;Altenkirchen;54.649643;13.347546
130735359013;Breege;54.599064;13.351924
130735359019;Dranske;54.631694;13.248475
130735359030;Glowe;54.561455;13.491823
130735359052;Lohme;54.571727;13.596505
130735359071;Putgarten;54.668213;13.400725
130735359078;Sagard;54.537476;13.560592
130735359101;Wiek;54.605388;13.291248
130735360007;Bad Sülze;54.105089;12.663742
130735360015;Dettmannsdorf;54.105827;12.535492
130735360016;Deyelsdorf;54.043457;12.795369
130735360020;Drechow;54.144579;12.794091
130735360022;Eixen;54.166525;12.708009
130735360032;Grammendorf;54.014306;12.85739
130735360033;Gransebieth;54.074077;12.895066
130735360039;Hugoldsdorf;54.149601;12.755264
130735360050;Lindholz;54.060127;12.690864
130735360093;Tribsees;54.093695;12.783487
130735361001;Ahrenshagen-Daskow;54.235771;12.575732
130735361075;Ribnitz-Damgarten;54.243143;12.428763
130735361082;Schlemmin;54.227509;12.681539
130735361085;Semlow;54.184764;12.645222
130735362003;Altefähr;54.334435;13.156889
130735362021;Dreschvitz;54.396915;13.287452
130735362028;Gingst;54.452097;13.261473
130735362040;Insel Hiddensee;54.548966;13.103629
130735362045;Kluis;54.468122;13.316581
130735362059;Neuenkirchen;54.543341;13.335449
130735362073;Rambin;54.355139;13.208505
130735362079;Samtens;54.354838;13.301305
130735362081;Schaprode;54.527415;13.191911
130735362092;Trent;54.514456;13.266312
130735362095;Ummanz;54.449033;13.194795
130740026026;Grevesmühlen;53.863039;11.201615
130740035035;Insel Poel;53.993712;11.436634
130740087087;Wismar;53.898374;11.462742
130745451002;Bad Kleinen;53.781093;11.449195
130745451003;Barnekow;53.866444;11.380607
130745451008;Bobitz;53.810395;11.358313
130745451019;Dorf Mecklenburg;53.836418;11.471743
130745451030;Groß Stieten;53.812838;11.446443
130745451031;Hohen Viecheln;53.791874;11.514195
130745451047;Lübow;53.844468;11.543141
130745451053;Metelsdorf;53.854352;11.418677
130745451082;Ventschow;53.786286;11.55659
130745452020;Dragun;53.704126;11.220766
130745452021;Gadebusch;53.70286;11.107872
130745452040;Kneese;53.665707;10.969076
130745452043;Krembz;53.644441;11.059236
130745452054;Mühlen Eichsen;53.744442;11.237652
130745452068;Roggendorf;53.695092;10.99069
130745452070;Rögnitz;53.614608;11.032898
130745452081;Veelböken;53.744678;11.173907
130745453005;Bernstorf;53.821861;11.106142
130745453022;Gägelow;53.881717;11.344749
130745453069;Roggenstorf;53.918943;11.065845
130745453071;Rüting;53.792441;11.212274
130745453077;Testorf-Steinfort;53.783332;11.277386
130745453079;Upahl;53.82664;11.228898
130745453085;Warnow;53.908128;11.212576
130745453093;Stepenitztal;53.86992;11.078334
130745454010;Boltenhagen;53.986962;11.199041
130745454016;Damshagen;53.920012;11.140612
130745454032;Hohenkirchen;53.914342;11.297286
130745454037;Kalkhorst;53.979922;11.052946
130745454039;Klütz;53.96208;11.165598
130745454089;Zierow;53.924115;11.372283
130745455001;Alt Meteln;53.739731;11.33098
130745455012;Brüsewitz;53.668949;11.268979
130745455014;Cramonshagen;53.701494;11.294769
130745455015;Dalberg-Wendelstorf;53.737715;11.286274
130745455024;Gottesgabe;53.628131;11.219952
130745455025;Grambow;53.614832;11.275274
130745455038;Klein Trebbow;53.70173;11.37246
130745455048;Lübstorf;53.725437;11.445365
130745455050;Lützow;53.66245;11.182004
130745455061;Perlin;53.589241;11.17383
130745455062;Pingelshagen;53.684911;11.34118
130745455064;Pokrent;53.651522;11.122731
130745455072;Schildetal;53.614472;11.13914
130745455075;Seehof;53.698206;11.426027
130745455088;Zickhusen;53.758584;11.398527
130745456004;Benz;53.909591;11.602039
130745456007;Blowatz;53.976125;11.52981
130745456009;Boiensdorf;54.010757;11.553394
130745456034;Hornstorf;53.905841;11.536529
130745456044;Krusenhagen;53.943308;11.517049
130745456056;Neuburg;53.955618;11.614986
130745457006;Bibow;53.784159;11.633002
130745457023;Glasin;53.904655;11.744244
130745457036;Jesendorf;53.814348;11.618495
130745457046;Lübberstorf;53.858861;11.741721
130745457057;Neukloster;53.875452;11.671734
130745457060;Passee;53.953466;11.768486
130745457084;Warin;53.806001;11.746475
130745457090;Zurow;53.855594;11.622716
130745457091;Züsow;53.927913;11.686975
130745458013;Carlow;53.757895;10.925754
130745458018;Dechow;53.714455;10.911609
130745458028;Groß Molzahn;53.732685;10.876469
130745458033;Holdorf;53.719339;11.047638
130745458042;Königsfeld;53.759347;10.995693
130745458065;Rehna;53.78815;11.048263
130745458066;Rieps;53.774575;10.867362
130745458073;Schlagsdorf;53.736231;10.839016
130745458078;Thandorf;53.771285;10.817559
130745458080;Utecht;53.763801;10.781823
130745458092;Wedendorfersee;53.765945;11.110998
130745459017;Dassow;53.927518;10.976567
130745459027;Grieben;53.842671;11.051024
130745459049;Lüdersdorf;53.82662;10.80515
130745459052;Menzendorf;53.84534;11.012228
130745459067;Roduchelstorf;53.819585;10.997274
130745459074;Schönberg;53.850809;10.922161
130745459076;Selmsdorf;53.885261;10.871213
130745459094;Siemz-Niendorf;53.807824;10.918895
130750005005;Anklam;53.836312;13.697863
130750039039;Greifswald;54.088871;13.414055
130750049049;Heringsdorf;53.949712;14.142913
130750105105;Pasewalk;53.513955;14.00648
130750130130;Strasburg (Uckermark);53.537949;13.749279
130750136136;Ueckermünde;53.731149;14.049258
130755551021;Buggenhagen;53.912518;13.856773
130755551072;Krummin;54.050767;13.842793
130755551074;Lassan;53.950037;13.816668
130755551087;Lütow;54.030499;13.89037
130755551124;Sauzin;54.031208;13.786897
130755551144;Wolgast;54.030652;13.722461
130755551147;Zemitz;53.983953;13.76367
130755552001;Ahlbeck;53.654758;14.20158
130755552003;Altwarp;53.738591;14.241668
130755552031;Eggesin;53.648208;14.129289
130755552037;Grambin;53.757148;14.007047
130755552051;Hintersee;53.617165;14.263655
130755552075;Leopoldshagen;53.772458;13.881858
130755552078;Liepgarten;53.690624;14.007714
130755552084;Lübs;53.7143;13.891502
130755552085;Luckow;53.689344;14.210851
130755552089;Meiersberg;53.705312;13.955203
130755552093;Mönkebude;53.755229;13.947818
130755552139;Vogelsang-Warsin;53.722381;14.169152
130755553007;Bargischow;53.833853;13.770374
130755553013;Blesewitz;53.819647;13.605186
130755553015;Boldekow;53.719955;13.600142
130755553020;Bugewitz;53.80477;13.849128
130755553022;Butzow;53.81367;13.640299
130755553029;Ducherow;53.742196;13.770143
130755553053;Iven;53.795577;13.424258
130755553068;Krien;53.819971;13.466221
130755553073;Krusenfelde;53.844063;13.399561
130755553088;Medow;53.831662;13.522367
130755553098;Neu Kosenow;53.796972;13.743119
130755553101;Neuenkirchen;53.789543;13.582047
130755553110;Postlow;53.844977;13.592568
130755553116;Rossin;53.765751;13.703933
130755553122;Sarnow;53.755707;13.631058
130755553127;Spantekow;53.771835;13.474862
130755553128;Stolpe an der Peene;53.866153;13.550241
130755553155;Neetzow-Liepen;53.879185;13.439151
130755554002;Alt Tellin;53.837414;13.236514
130755554009;Bentzin;53.942285;13.266703
130755554023;Daberkow;53.837423;13.300343
130755554054;Jarmen;53.899276;13.329062
130755554070;Kruckow;53.884755;13.239079
130755554134;Tutow;53.922031;13.220967
130755554140;Völschow;53.872018;13.34498
130755555008;Behrenhoff;54.000067;13.395737
130755555025;Dargelin;54.011476;13.341004
130755555027;Dersekow;54.04178;13.288904
130755555050;Hinrichshagen;54.066022;13.330932
130755555076;Levenhagen;54.084587;13.288817
130755555091;Mesekenhagen;54.160105;13.335307
130755555102;Neuenkirchen;54.129277;13.386387
130755555141;Wackerow;54.115321;13.297936
130755555142;Weitenhagen;54.045952;13.433944
130755556011;Bergholz;53.444357;14.166369
130755556012;Blankensee;53.529071;14.297048
130755556016;Boock;53.492584;14.248717
130755556035;Glasow;53.379617;14.26948
130755556038;Grambow;53.393432;14.350942
130755556067;Krackow;53.349652;14.28481
130755556079;Löcknitz;53.464836;14.21084
130755556095;Nadrensee;53.331635;14.35793
130755556107;Penkun;53.29267;14.210862
130755556108;Plöwen;53.465927;14.275341
130755556113;Ramin;53.438646;14.304513
130755556117;Rossow;53.47913;14.129902
130755556119;Rothenklempenow;53.539197;14.22132
130755557018;Brünzow;54.105053;13.573516
130755557046;Hanshagen;54.0449;13.55128
130755557059;Katzow;54.051686;13.663294
130755557060;Kemnitz;54.075466;13.538232
130755557069;Kröslin;54.123877;13.748111
130755557081;Loissin;54.113579;13.518527
130755557083;Lubmin;54.141343;13.644678
130755557097;Neu Boltenhagen;54.062395;13.618852
130755557120;Rubenow;54.106887;13.707782
130755557146;Wusterhusen;54.102408;13.631197
130755558036;Görmin;53.98949;13.281222
130755558082;Loitz;53.986057;13.100233
130755558123;Sassen-Trantow;54.004165;13.204432
130755559004;Altwigshagen;53.70108;13.801693
130755559033;Ferdinandshof;53.670862;13.899737
130755559045;Hammer a.d.Uecker;53.589271;13.988103
130755559048;Heinrichswalde;53.625839;13.771445
130755559118;Rothemühl;53.59755;13.840595
130755559131;Torgelow;53.629022;14.009548
130755559143;Wilhelmsburg;53.64459;13.8088
130755560017;Brietzig;53.478994;13.901851
130755560032;Fahrenwalde;53.443709;14.070829
130755560042;Groß Luckow;53.53401;13.829187
130755560055;Jatznick;53.563647;13.901498
130755560063;Koblentz;53.537088;14.13918
130755560071;Krugsdorf;53.531818;14.083293
130755560103;Nieden;53.437516;13.926043
130755560104;Papendorf;53.496783;13.927172
130755560109;Polzow;53.488899;14.060434
130755560115;Rollwitz;53.454981;13.980341
130755560126;Schönwalde;53.532894;13.917109
130755560138;Viereck;53.571447;14.104399
130755560149;Zerrenthin;53.500258;14.103667
130755561058;Karlshagen;54.111212;13.832542
130755561092;Mölschow;54.079504;13.834022
130755561106;Peenemünde;54.143661;13.79316
130755561133;Trassenheide;54.092527;13.868481
130755561151;Zinnowitz;54.071556;13.902638
130755562010;Benz;53.935339;14.059756
130755562026;Dargen;53.892675;14.066166
130755562034;Garz;53.888617;14.18084
130755562056;Kamminke;53.877834;14.202516
130755562065;Korswandt;53.912705;14.1544
130755562066;Koserow;54.052043;13.997434
130755562080;Loddin;54.028535;14.018332
130755562090;Mellenthin;53.928044;13.993797
130755562111;Pudagla;53.966716;14.068986
130755562114;Rankwitz;53.950484;13.938937
130755562129;Stolpe auf Usedom;53.87611;13.997005
130755562135;Ückeritz;54.005337;14.064588
130755562137;Usedom;53.867671;13.91365
130755562148;Zempin;54.066499;13.948639
130755562152;Zirchow;53.889564;14.132404
130755563006;Bandelin;53.962142;13.365717
130755563040;Gribow;53.944604;13.487999
130755563041;Groß Kiesow;54.002956;13.487346
130755563043;Groß Polzin;53.893149;13.561535
130755563044;Gützkow;53.937656;13.430066
130755563061;Klein Bünzow;53.930248;13.64148
130755563094;Murchin;53.895312;13.765408
130755563121;Rubkow;53.938691;13.717962
130755563125;Schmatzin;53.924115;13.561399
130755563145;Wrangelsburg;54.019384;13.576024
130755563150;Ziethen;53.883015;13.653783
130755563154;Züssow;53.965782;13.541516
130755563156;Karlsburg;53.979549;13.62226
130760014014;Boizenburg/Elbe;53.385842;10.727079
130760060060;Hagenow;53.442667;11.200553
130760088088;Lübtheen;53.298184;11.088063
130760090090;Ludwigslust;53.316033;11.438728
130760108108;Parchim;53.430325;11.825564
130765652009;Bengerstorf;53.424289;10.838129
130765652010;Besitz;53.351776;10.86383
130765652016;Brahlstorf;53.358856;10.969818
130765652030;Dersenow;53.378568;10.909518
130765652054;Gresse;53.435638;10.74976
130765652055;Greven;53.468818;10.785589
130765652102;Neu Gülze;53.383384;10.796355
130765652106;Nostorf;53.39315;10.642807
130765652122;Schwanheide;53.435803;10.667258
130765652136;Teldau;53.334523;10.810098
130765652138;Tessin b.Boizenburg;53.383674;10.854142
130765654034;Dömitz;53.147637;11.274444
130765654053;Grebs-Niendorf;53.232371;11.276096
130765654067;Karenz;53.235998;11.349325
130765654093;Malk Göhren;53.198971;11.380954
130765654094;Malliß;53.20891;11.310209
130765654103;Neu Kaliß;53.165898;11.329106
130765654143;Vielank;53.234899;11.18111
130765655040;Gallin-Kuppentin;53.513382;12.146176
130765655051;Granzin;53.492992;11.955177
130765655075;Kreien;53.404783;12.063185
130765655077;Kritzow;53.436228;12.125489
130765655089;Lübz;53.456108;12.050159
130765655109;Passow;53.513656;12.06139
130765655125;Siggelkow;53.377613;11.977547
130765655151;Werder;53.510866;11.99896
130765655165;Gehlsbach;53.387226;12.119441
130765655168;Ruhner Berge;53.32808;11.92446
130765656032;Dobbertin;53.630001;12.094231
130765656048;Goldberg;53.570773;12.080543
130765656096;Mestlin;53.588338;11.925584
130765656104;Neu Poserin;53.565497;12.187444
130765656135;Techentin;53.584097;11.998631
130765657003;Balow;53.259773;11.718483
130765657021;Brunow;53.259976;11.807569
130765657027;Dambeck;53.244216;11.756441
130765657037;Eldena;53.242304;11.438686
130765657049;Gorlosen;53.197815;11.463582
130765657050;Grabow;53.23361;11.541949
130765657069;Karstädt;53.284598;11.470672
130765657076;Kremmin;53.236397;11.586618
130765657097;Milow;53.178354;11.502642
130765657098;Möllenbeck;53.292313;11.739956
130765657100;Muchow;53.31723;11.670363
130765657115;Prislich;53.267828;11.64255
130765657161;Zierzow;53.291281;11.659676
130765658002;Alt Zachun;53.495868;11.336101
130765658004;Bandenitz;53.501321;11.287757
130765658008;Belsch;53.316037;11.194519
130765658013;Bobzin;53.482595;11.147851
130765658019;Bresegard bei Picher;53.355679;11.284484
130765658041;Gammelin;53.50482;11.237047
130765658057;Groß Krams;53.331692;11.250799
130765658064;Hoort;53.475727;11.339125
130765658065;Hülseburg;53.506337;11.192818
130765658070;Kirch Jesar;53.446482;11.280584
130765658079;Kuhstorf;53.385414;11.256876
130765658099;Moraas;53.416888;11.293335
130765658110;Pätow-Steegen;53.400454;11.163196
130765658111;Picher;53.378159;11.370497
130765658116;Pritzier;53.372245;11.069974
130765658119;Redefin;53.357963;11.20557
130765658131;Strohkirchen;53.393076;11.323275
130765658145;Warlitz;53.372038;11.136254
130765658169;Toddin;53.417341;11.099723
130765659001;Alt Krenzlin;53.30927;11.295092
130765659018;Bresegard bei Eldena;53.250537;11.379727
130765659046;Göhlen;53.287392;11.310012
130765659058;Groß Laasch;53.340615;11.550123
130765659086;Lübesse;53.513298;11.45363
130765659087;Lüblow;53.403768;11.447245
130765659118;Rastow;53.441955;11.408455
130765659134;Sülstorf;53.510944;11.399429
130765659141;Uelitz;53.478666;11.422046
130765659146;Warlow;53.354716;11.409963
130765659156;Wöbbelin;53.403199;11.499408
130765660012;Blievenstorf;53.351197;11.658082
130765660017;Brenz;53.388114;11.652523
130765660105;Neustadt-Glewe;53.407985;11.578763
130765662035;Domsühl;53.487755;11.777306
130765662056;Groß Godems;53.365117;11.80532
130765662068;Karrenzin;53.327228;11.783437
130765662085;Lewitzrand;53.47902;11.681032
130765662120;Rom;53.456421;11.932026
130765662126;Spornitz;53.404926;11.701451
130765662129;Stolpe;53.349967;11.732462
130765662160;Ziegendorf;53.289628;11.840995
130765662162;Zölkow;53.569704;11.845827
130765662164;Obere Warnow;53.526179;11.891202
130765663006;Barkhagen;53.487737;12.198369
130765663114;Plau am See;53.484463;12.263611
130765663166;Ganzlin;53.372319;12.234407
130765664011;Blankenberg;53.764765;11.739433
130765664015;Borkow;53.66739;11.979959
130765664020;Brüel;53.725357;11.687536
130765664026;Dabel;53.661501;11.887194
130765664062;Hohen Pritz;53.633068;11.926098
130765664072;Kobrow;53.652546;11.819474
130765664078;Kuhlen-Wendorf;53.69147;11.630429
130765664101;Mustin;53.701796;11.985837
130765664128;Sternberg;53.716864;11.83662
130765664148;Weitendorf;53.690868;11.732742
130765664155;Witzin;53.727018;11.929611
130765664167;Kloster Tempzin;53.758388;11.660496
130765665036;Dümmer;53.564563;11.212306
130765665063;Holthusen;53.537005;11.364454
130765665071;Klein Rogahn;53.599795;11.333758
130765665107;Pampow;53.56941;11.350903
130765665121;Schossin;53.53649;11.236698
130765665130;Stralendorf;53.571827;11.308267
130765665147;Warsow;53.541277;11.286166
130765665154;Wittenförden;53.629062;11.319774
130765665163;Zülow;53.582609;11.264052
130765666152;Wittenburg;53.478085;11.06872
130765666153;Wittendörp;53.548398;11.081455
130765667039;Gallin;53.492575;10.847704
130765667073;Kogel;53.498885;10.939127
130765667092;Lüttow-Valluhn;53.52429;10.866877
130765667142;Vellahn;53.423954;10.962924
130765667159;Zarrentin am Schaalsee;53.577019;10.946058
130765668005;Banzkow;53.493429;11.517842
130765668007;Barnin;53.595029;11.710057
130765668023;Bülow;53.590573;11.79328
130765668024;Cambs;53.697337;11.547853
130765668025;Crivitz;53.59052;11.653423
130765668029;Demen;53.632241;11.733157
130765668033;Dobin am See;53.742449;11.540478
130765668038;Friedrichsruhe;53.528504;11.743277
130765668044;Gneven;53.63818;11.575012
130765668080;Langen Brütz;53.662756;11.566866
130765668082;Leezen;53.664217;11.503412
130765668112;Pinnow;53.606476;11.547359
130765668113;Plate;53.5544;11.500053
130765668117;Raben Steinfeld;53.592539;11.508682
130765668133;Sukow;53.555104;11.563743
130765668140;Tramm;53.51152;11.610895
130765668158;Zapel;53.552286;11.676739
145110000000;Chemnitz;50.826325;12.911818
145210010010;Amtsberg;50.743557;13.005733
145210020020;Annaberg-Buchholz;50.575825;13.011135
145210035035;Aue-Bad Schlema;50.605146;12.684539
145210110110;Breitenbrunn/Erzgeb.;50.471514;12.776386
145210130130;Crottendorf;50.502837;12.92762
145210150150;Drebach;50.68726;13.020692
145210160160;Ehrenfriedersdorf;50.645429;12.959658
145210170170;Eibenstock;50.469599;12.6104
145210200200;Gelenau/Erzgeb.;50.710227;12.952131
145210240240;Großolbersdorf;50.694046;13.081812
145210250250;Großrückerswalde;50.621317;13.109433
145210260260;Grünhain-Beierfeld;50.575898;12.810593
145210290290;Hohndorf;50.742728;12.673761
145210310310;Jahnsdorf/Erzgeb.;50.75471;12.827076
145210320320;Johanngeorgenstadt;50.434407;12.695125
145210330330;Jöhstadt;50.534747;13.133321
145210355355;Lauter-Bernsbach;50.561019;12.735854
145210370370;Lößnitz;50.6253;12.748442
145210390390;Marienberg;50.620391;13.206486
145210400400;Mildenau;50.578799;13.092834
145210410410;Neukirchen/Erzgeb.;50.769529;12.864857
145210440440;Oberwiesenthal;50.440509;12.947484
145210450450;Oelsnitz/Erzgeb.;50.714823;12.702273
145210460460;Olbernhau;50.668033;13.335008
145210495495;Pockau-Lengefeld;50.71965;13.218934
145210500500;Raschau-Markersbach;50.516849;12.86251
145210530530;Schneeberg;50.592733;12.620345
145210540540;Schönheide;50.500637;12.519202
145210550550;Schwarzenberg/Erzgeb.;50.518062;12.782961
145210560560;Sehmatal;50.495386;12.979918
145210600600;Stützengrün;50.537362;12.556512
145210620620;Thalheim/Erzgeb.;50.700283;12.848502
145210630630;Thermalbad Wiesenbad;50.618873;13.010739
145210640640;Thum;50.674633;12.951037
145210670670;Wolkenstein;50.65458;13.075299
145215101060;Bärenstein;50.496184;13.023949
145215101340;Königswalde;50.537263;13.050588
145215103040;Auerbach;50.687852;12.910309
145215103120;Burkhardtsdorf;50.732451;12.918889
145215103230;Gornsdorf;50.707021;12.885489
145215110210;Geyer;50.630743;12.901999
145215110610;Tannenberg;50.6096;12.946646
145215115380;Lugau/Erzgeb.;50.758301;12.751748
145215115430;Niederwürschnitz;50.728433;12.760356
145215130510;Scheibenberg;50.5392;12.908947
145215130520;Schlettau;50.566504;12.949363
145215132140;Deutschneudorf;50.620011;13.467278
145215132280;Heidersdorf;50.66994;13.407674
145215132570;Seiffen/Erzgeb.;50.643915;13.456849
145215133420;Niederdorf;50.731256;12.802994
145215133590;Stollberg/Erzgeb.;50.683781;12.759835
145215138220;Gornau/Erzgeb.;50.774767;13.050918
145215138690;Zschopau;50.739061;13.084009
145215139080;Bockau;50.528656;12.682335
145215139700;Zschorlau;50.551226;12.645524
145215140180;Elterlein;50.587461;12.880826
145215140710;Zwönitz;50.651289;12.831023
145215405090;Börnichen/Erzgeb.;50.727915;13.133898
145215405270;Grünhainichen;50.76843;13.162651
145220020020;Augustusburg;50.814877;13.08692
145220035035;Bobritzsch-Hilbersdorf;50.891069;13.446297
145220050050;Brand-Erbisdorf;50.8492;13.294322
145220070070;Claußnitz;50.93918;12.880465
145220080080;Döbeln;51.124628;13.147824
145220110110;Eppendorf;50.795751;13.255065
145220120120;Erlau;51.029719;12.916704
145220140140;Flöha;50.855572;13.086598
145220150150;Frankenberg/Sa.;50.912414;13.074921
145220170170;Frauenstein;50.794448;13.515836
145220180180;Freiberg;50.914593;13.334098
145220190190;Geringswalde;51.073419;12.911705
145220200200;Großhartmannsdorf;50.776338;13.319253
145220210210;Großschirma;50.989784;13.281905
145220220220;Großweitzschen;51.167066;13.057875
145220230230;Hainichen;50.953995;13.134441
145220240240;Halsbrücke;50.963033;13.389643
145220250250;Hartha;51.113961;12.968074
145220260260;Hartmannsdorf;50.882629;12.795663
145220275275;Jahnatal;51.191691;13.143656
145220290290;Königshain-Wiederau;50.972001;12.859196
145220300300;Kriebstein;51.038283;13.050001
